day month year Tmin Tmax pr eto
24 2 2000 0.05748901367189774 19.912805175781273 0.0 4.0
25 2 2000 1.1467529296875227 13.001733398437523 1.43 2.13
26 2 2000 -0.6328796386718523 11.612573242187523 0.0 2.96
27 2 2000 -4.023046874999977 15.642236328125023 0.0 3.3
28 2 2000 -2.6625122070312273 19.321893310546898 0.0 4.55
29 2 2000 1.558435058593716 11.219445800781273 1.7 2.36
1 3 2000 -2.4316772460937273 15.389337158203148 0.0 3.58
2 3 2000 -1.3413452148437273 7.429498291015648 25.11 1.12
3 3 2000 -3.5517944335937273 10.879022216796898 1.18 1.75
4 3 2000 -1.3817504882812273 17.579156494140648 0.0 3.0
5 3 2000 -0.19144287109372726 18.639886474609398 0.0 3.33
6 3 2000 2.7689758300781477 20.859704589843716 0.0 4.94
7 3 2000 6.278283691406273 17.979486083984398 16.16 2.29
8 3 2000 -0.36163940429685226 13.259423828125023 0.31 2.92
9 3 2000 -6.551580810546852 5.409875488281273 0.0 1.56
10 3 2000 -5.661199951171852 3.7390380859375227 0.89 1.02
11 3 2000 -5.781408691406284 9.989678955078148 0.0 2.13
12 3 2000 -2.0019287109374773 11.758782958984398 0.0 2.56
13 3 2000 -3.8315795898437273 13.789208984375023 0.0 2.74
14 3 2000 -0.6711791992187273 15.289849853515648 0.0 2.87
15 3 2000 -1.7817443847656023 11.709649658203148 0.35 2.28
16 3 2000 -7.221716308593727 4.009912109375023 0.0 1.7
17 3 2000 -7.431280517578102 5.939630126953148 0.0 1.76
18 3 2000 -3.9411376953124773 7.169396972656273 5.12 1.49
19 3 2000 -5.141027832031227 13.179132080078148 0.0 3.01
20 3 2000 -5.111242675781227 11.539453125000023 0.0 2.29
21 3 2000 -1.8317321777343523 7.309625244140648 3.0 0.88
22 3 2000 -1.6913208007812273 11.118737792968773 5.46 1.41
23 3 2000 2.988122558593716 11.728845214843716 6.87 1.0
24 3 2000 0.5989318847656477 19.349450683593716 0.0 3.71
25 3 2000 2.3785949707031477 19.289544677734398 0.0 3.63
26 3 2000 4.468835449218773 20.409020996093716 0.0 4.52
27 3 2000 3.6284729003906477 21.129357910156273 0.0 4.33
28 3 2000 -0.6509765624999773 12.179498291015648 0.0 3.24
29 3 2000 -1.3817504882812273 8.898950195312523 1.25 1.67
30 3 2000 -2.6412414550781023 12.948999023437523 0.27 2.35
31 3 2000 0.35003051757814774 11.203851318359398 3.88 1.89
1 4 2000 -0.6903137207031023 11.703668212890648 0.84 2.29
2 4 2000 -4.599584960937477 16.803674316406273 0.0 3.85
3 4 2000 -3.1699279785156023 7.234124755859398 0.0 2.53
4 4 2000 -5.669714355468727 21.094598388671898 0.0 4.39
5 4 2000 4.899652099609398 28.974145507812523 0.0 7.1
6 4 2000 1.9796691894531477 18.614739990234398 0.0 4.88
7 4 2000 -2.0700134277343523 13.324151611328148 0.0 3.87
8 4 2000 -6.299475097656284 16.544763183593716 0.0 4.14
9 4 2000 -2.290197753906284 21.274407958984398 0.0 4.87
10 4 2000 -1.4498352050781023 19.773767089843716 0.0 4.3
11 4 2000 -0.6499084472656023 16.393731689453148 0.0 4.01
12 4 2000 -2.319982910156284 18.633905029296898 0.0 4.66
13 4 2000 0.45958862304689774 28.313714599609398 0.0 6.45
14 4 2000 5.560235595703148 28.923791503906273 0.0 6.27
15 4 2000 -2.6603759765624773 15.554742431640648 0.61 2.99
16 4 2000 -5.910131835937477 13.174340820312523 0.0 3.17
17 4 2000 -3.9602722167968523 22.803796386718773 0.0 4.74
18 4 2000 3.5699707031250227 28.453942871093716 0.0 6.01
19 4 2000 4.249719238281273 21.304376220703148 0.0 6.68
20 4 2000 -1.1498779296874773 18.334252929687523 0.0 5.33
21 4 2000 -0.27973022460935226 24.583703613281273 0.0 5.7
22 4 2000 5.069848632812523 26.364801025390648 5.17 5.33
23 4 2000 3.8199707031250227 20.284356689453148 1.24 3.62
24 4 2000 4.419915771484398 24.324822998046898 3.43 5.03
25 4 2000 4.460321044921898 21.504541015625023 0.0 5.45
26 4 2000 3.560388183593716 27.194238281250023 0.0 6.19
27 4 2000 5.340051269531273 20.844110107421898 0.0 5.76
28 4 2000 2.3402954101562727 21.463769531250023 0.0 4.96
29 4 2000 4.330560302734398 23.804620361328148 0.0 5.34
30 4 2000 4.475213623046898 14.779229736328148 19.34 1.74
1 5 2000 3.1051269531250227 11.408807373046898 4.75 1.61
2 5 2000 3.6752868652343977 19.858880615234398 0.0 3.89
3 5 2000 4.734765625000023 22.009149169921898 0.0 4.16
4 5 2000 6.445275878906273 26.268914794921898 0.0 5.28
5 5 2000 8.935510253906273 27.608941650390648 0.0 5.35
6 5 2000 10.915155029296898 28.598992919921898 0.0 4.96
7 5 2000 12.955407714843716 31.329370117187523 0.0 6.57
8 5 2000 6.375085449218773 21.339135742187523 1.91 3.69
9 5 2000 3.2551208496093977 19.609552001953148 0.0 4.15
10 5 2000 6.385705566406273 25.559350585937523 0.0 5.16
11 5 2000 12.075677490234398 31.449243164062523 0.0 7.81
12 5 2000 4.225244140625023 17.908746337890648 0.0 6.17
13 5 2000 0.8553100585937159 18.339044189453148 0.0 4.54
14 5 2000 4.084832763671898 22.729486083984398 0.0 5.39
15 5 2000 5.534722900390648 25.269311523437523 0.0 5.27
16 5 2000 10.385400390625023 27.519067382812523 0.0 4.96
17 5 2000 12.305474853515648 29.218652343750023 0.0 7.59
18 5 2000 4.615625000000023 16.139642333984398 0.0 3.17
19 5 2000 3.4455200195312727 20.528863525390648 0.0 4.15
20 5 2000 5.304956054687523 25.248925781250023 0.76 5.17
21 5 2000 8.724877929687523 27.509454345703148 0.0 5.78
22 5 2000 13.094750976562523 32.63942871093752 0.44 7.41
23 5 2000 17.745446777343716 35.44893798828127 0.0 7.6
24 5 2000 14.285089111328148 29.858697509765648 0.0 7.15
25 5 2000 9.945001220703148 27.309289550781273 2.16 6.52
26 5 2000 11.535302734375023 26.319268798828148 8.0 3.89
27 5 2000 14.135095214843716 26.238946533203148 0.0 6.11
28 5 2000 10.855584716796898 34.68901977539065 0.0 8.55
29 5 2000 15.805200195312523 37.14971313476565 0.0 10.07
30 5 2000 17.375268554687523 33.78887329101565 0.0 8.38
31 5 2000 13.040521240234398 35.68624267578127 0.0 9.05
1 6 2000 14.799951171875023 27.245782470703148 0.0 7.1
2 6 2000 10.309869384765648 23.236505126953148 0.0 5.57
3 6 2000 9.700341796875023 30.766046142578148 0.0 7.37
4 6 2000 13.160699462890648 27.795922851562523 0.0 7.23
5 6 2000 6.600579833984398 23.626031494140648 0.0 6.08
6 6 2000 8.489801025390648 29.255822753906273 0.0 7.72
7 6 2000 12.120355224609398 37.19527587890627 0.0 10.42
8 6 2000 15.990289306640648 35.78572998046877 0.0 11.58
9 6 2000 14.360620117187523 34.5463806152344 1.07 10.67
10 6 2000 16.940209960937523 33.006188964843716 0.0 8.09
11 6 2000 16.370019531250023 31.086053466796898 3.53 6.61
12 6 2000 14.920159912109398 35.88640747070315 1.57 9.13
13 6 2000 17.130609130859398 30.825952148437523 0.29 8.12
14 6 2000 11.720391845703148 27.266137695312523 0.0 7.76
15 6 2000 14.670159912109398 36.88604125976565 0.0 11.14
16 6 2000 9.659936523437523 22.686334228515648 0.34 5.58
17 6 2000 5.560235595703148 18.015435791015648 2.49 2.12
18 6 2000 4.300775146484398 27.745599365234398 0.0 6.46
19 6 2000 11.940606689453148 33.7852722167969 1.17 8.41
20 6 2000 15.899865722656273 30.345330810546898 1.17 7.37
21 6 2000 12.220361328125023 30.535913085937523 0.0 6.95
22 6 2000 15.120141601562523 35.63588867187502 5.78 8.94
23 6 2000 18.130548095703148 35.4261413574219 1.92 7.85
24 6 2000 17.869927978515648 33.0253845214844 1.37 5.97
25 6 2000 18.050744628906273 34.44570312500002 6.3 7.39
26 6 2000 10.620477294921898 24.195367431640648 0.94 4.75
27 6 2000 9.430139160156273 17.865625000000023 6.52 1.52
28 6 2000 9.350366210937523 25.346002197265648 0.0 5.21
29 6 2000 11.379998779296898 29.506311035156273 7.46 6.7
30 6 2000 11.213006591796898 30.093621826171898 0.0 6.08
1 7 2000 16.393426513671898 34.21437988281252 0.0 7.96
2 7 2000 17.193383789062523 36.00386962890627 2.97 7.18
3 7 2000 18.933648681640648 34.23476562500002 2.82 7.16
4 7 2000 18.693261718750023 36.1944519042969 0.0 7.88
5 7 2000 18.393273925781273 37.0538269042969 0.0 8.35
6 7 2000 17.513574218750023 36.67388305664065 0.0 10.0
7 7 2000 17.623132324218773 35.36382446289065 0.0 10.06
8 7 2000 17.793328857421898 37.39425048828127 0.0 10.32
9 7 2000 19.663385009765648 39.464196777343716 1.69 9.06
10 7 2000 19.693170166015648 35.8840270996094 12.51 6.74
11 7 2000 20.152703857421898 34.54400024414065 0.0 5.73
12 7 2000 20.213342285156273 34.77413330078127 0.0 7.16
13 7 2000 18.243280029296898 35.3146911621094 0.0 7.88
14 7 2000 19.202783203125023 36.98430786132815 0.0 9.03
15 7 2000 19.772973632812523 37.5836120605469 0.0 8.66
16 7 2000 20.593103027343716 35.6442810058594 2.63 7.0
17 7 2000 17.423150634765648 27.194238281250023 27.96 4.34
18 7 2000 15.493493652343716 33.694177246093716 8.61 5.91
19 7 2000 16.802972412109398 32.15401611328127 6.5 5.99
20 7 2000 18.693261718750023 30.314172363281273 16.0 5.71
21 7 2000 15.353082275390648 29.013696289062523 3.13 5.88
22 7 2000 15.103112792968773 28.764398193359398 0.0 5.43
23 7 2000 15.003106689453148 31.304193115234398 0.0 6.39
24 7 2000 15.513726806640648 34.0046325683594 0.0 7.2
25 7 2000 15.693505859375023 33.694177246093716 0.0 6.63
26 7 2000 15.013757324218773 35.12410888671877 0.0 7.07
27 7 2000 17.282739257812523 36.16448364257815 0.0 7.01
28 7 2000 18.993218994140648 31.304193115234398 6.68 5.87
29 7 2000 15.073327636718773 29.604608154296898 0.0 5.22
30 7 2000 15.953057861328148 29.954583740234398 0.0 5.61
31 7 2000 14.870141601562523 30.695306396484398 0.0 5.7
1 8 2000 14.320184326171898 33.3753601074219 0.0 6.55
2 8 2000 14.910577392578148 34.40496215820315 0.0 6.34
3 8 2000 16.260461425781273 34.26470336914065 1.37 6.34
4 8 2000 17.560357666015648 36.0745788574219 0.0 6.6
5 8 2000 19.040032958984398 36.94475708007815 0.0 6.23
6 8 2000 18.800683593750023 34.69500122070315 0.66 6.09
7 8 2000 17.730554199218773 35.75457153320315 0.93 7.75
8 8 2000 17.719934082031273 37.78496704101565 0.0 8.05
9 8 2000 17.069970703125023 35.47530517578127 0.0 7.13
10 8 2000 17.360375976562523 32.85518798828127 0.0 6.03
11 8 2000 18.980462646484398 35.37459716796877 0.0 8.6
12 8 2000 17.419946289062523 36.4053894042969 3.21 7.18
13 8 2000 20.369714355468773 36.42458496093752 0.58 6.54
14 8 2000 17.390161132812523 38.14455566406252 0.0 7.73
15 8 2000 17.969903564453148 37.8149353027344 0.0 8.4
16 8 2000 17.510369873046898 37.4445739746094 2.33 8.98
17 8 2000 17.449731445312523 31.395288085937523 0.0 6.95
18 8 2000 13.200067138671898 28.195062255859398 1.64 5.87
19 8 2000 14.160638427734398 34.8448425292969 0.0 6.84
20 8 2000 14.340417480468773 36.34548339843752 0.61 6.26
21 8 2000 18.700708007812523 35.03542480468752 0.77 6.31
22 8 2000 18.069909667968773 35.35543212890627 1.11 7.3
23 8 2000 17.319970703125023 35.71502075195315 0.0 6.25
24 8 2000 19.180444335937523 35.80489501953127 0.0 6.11
25 8 2000 17.869927978515648 37.4649597167969 1.61 6.72
26 8 2000 20.060174560546898 36.5456481933594 0.0 5.89
27 8 2000 18.440087890625023 35.7246032714844 3.91 5.96
28 8 2000 18.300744628906273 37.294763183593716 0.0 6.99
29 8 2000 16.980615234375023 35.53521118164065 0.0 6.75
30 8 2000 17.960321044921898 36.53484497070315 0.0 9.4
31 8 2000 16.124322509765648 33.6474548339844 0.0 6.3
1 9 2000 13.394738769531273 34.90715942382815 0.0 6.67
2 9 2000 15.364801025390648 36.367028808593716 0.0 6.99
3 9 2000 16.633843994140648 36.86684570312502 0.0 6.18
4 9 2000 18.844293212890648 37.347497558593716 0.0 6.19
5 9 2000 14.804193115234398 36.817712402343716 2.36 8.01
6 9 2000 14.504235839843716 37.9276062011719 0.0 8.59
7 9 2000 14.584008789062523 28.047631835937523 0.0 6.19
8 9 2000 10.843865966796898 34.17720947265627 0.0 7.35
9 9 2000 15.414788818359398 33.79726562500002 0.0 6.86
10 9 2000 14.144677734375023 35.547204589843716 0.0 5.55
11 9 2000 14.424432373046898 33.59710083007815 0.0 7.88
12 9 2000 10.574731445312523 29.417626953125023 0.0 6.26
13 9 2000 11.774652099609398 34.9167419433594 0.0 5.91
14 9 2000 13.963830566406273 29.406823730468773 0.0 6.51
15 9 2000 8.974877929687523 29.707666015625023 0.0 6.92
16 9 2000 9.404626464843716 32.56752929687502 0.0 7.07
17 9 2000 11.314050292968773 34.24672851562502 0.0 7.95
18 9 2000 12.104425048828148 34.31746826171877 0.0 6.69
19 9 2000 12.794793701171898 30.647363281250023 1.68 5.41
20 9 2000 4.584802246093716 16.696984863281273 7.78 3.06
21 9 2000 2.5147338867187727 22.477777099609398 1.1 5.09
22 9 2000 6.394219970703148 20.106988525390648 0.0 3.14
23 9 2000 -0.32547607421872726 10.696832275390648 2.98 1.1
24 9 2000 -1.0860351562499773 5.587243652343716 4.78 0.37
25 9 2000 -3.7751831054687273 16.556756591796898 0.0 2.89
26 9 2000 0.8542419433593977 22.977593994140648 0.0 3.47
27 9 2000 8.704675292968773 25.987268066406273 0.0 3.44
28 9 2000 8.523828125000023 27.517846679687523 0.0 5.46
29 9 2000 8.664270019531273 29.217462158203148 0.0 5.78
30 9 2000 10.825799560546898 31.933465576171898 0.0 5.14
1 10 2000 12.595849609375023 33.15361938476565 0.0 5.81
2 10 2000 11.836358642578148 29.223443603515648 0.0 5.24
3 10 2000 8.255792236328148 27.853448486328148 0.47 4.27
4 10 2000 4.635858154296898 19.003076171875023 2.25 2.51
5 10 2000 0.5266052246093977 13.453607177734398 2.84 1.89
6 10 2000 -1.8040832519531023 5.703515625000023 0.0 1.5
7 10 2000 -1.9434265136718523 6.933282470703148 0.0 1.54
8 10 2000 -2.6539978027343523 10.463128662109398 0.0 2.61
9 10 2000 -5.603765869140602 13.732873535156273 0.0 3.52
10 10 2000 -2.3838256835937273 17.073358154296898 0.0 4.13
11 10 2000 -0.6137451171874773 22.223687744140648 0.0 4.43
12 10 2000 7.596246337890648 22.882897949218773 0.0 3.78
13 10 2000 9.046136474609398 24.483026123046898 0.0 3.85
14 10 2000 4.996453857421898 22.513757324218773 0.0 3.23
15 10 2000 5.346429443359398 22.133782958984398 0.0 3.28
16 10 2000 4.435876464843716 22.383111572265648 0.0 2.8
17 10 2000 6.966516113281273 24.793450927734398 0.0 3.12
18 10 2000 6.616540527343716 26.413964843750023 0.0 4.38
19 10 2000 6.196374511718773 25.073937988281273 0.0 4.69
20 10 2000 5.605981445312523 23.283227539062523 0.0 3.34
21 10 2000 5.176232910156273 23.093865966796898 0.0 3.43
22 10 2000 7.026086425781273 16.323022460937523 10.55 1.22
23 10 2000 3.3061767578125227 17.733758544921898 0.0 1.43
24 10 2000 8.475976562500023 20.603204345703148 6.41 1.97
25 10 2000 7.186700439453148 21.802972412109398 0.42 2.82
26 10 2000 6.455926513671898 21.973168945312523 0.0 2.55
27 10 2000 6.666528320312523 22.963220214843716 1.12 2.47
28 10 2000 9.046136474609398 20.293969726562523 50.26 2.06
29 10 2000 4.596490478515648 14.243463134765648 4.59 0.85
30 10 2000 3.6465698242187727 20.773400878906273 0.0 2.87
31 10 2000 4.953912353515648 21.732263183593716 8.3 2.64
1 11 2000 3.3242431640625227 16.851617431640648 0.0 2.6
2 11 2000 2.4434753417968977 14.491571044921898 0.0 1.72
3 11 2000 2.5636840820312727 14.441247558593716 0.0 2.16
4 11 2000 -0.025488281249977263 17.012200927734398 0.0 2.17
5 11 2000 3.1434265136718977 17.941125488281273 3.95 2.42
6 11 2000 -3.6858276367187273 10.162286376953148 0.0 2.71
7 11 2000 -6.026068115234352 4.392266845703148 0.0 1.89
8 11 2000 -5.976080322265602 6.181756591796898 0.0 1.44
9 11 2000 -7.125982666015602 5.681939697265648 0.0 1.38
10 11 2000 -8.155706787109352 3.4118286132812727 0.0 1.24
11 11 2000 -8.105688476562477 1.9219604492187727 25.33 0.55
12 11 2000 -16.406103515624977 -3.4884704589843523 0.0 0.7
13 11 2000 -16.285894775390602 -2.5379699707031023 0.0 0.79
14 11 2000 -14.615820312499977 -0.5087646484374773 0.0 0.78
15 11 2000 -10.406591796874977 1.4317565917968977 0.0 0.71
16 11 2000 -14.345648193359352 -2.378576660156284 0.0 0.67
17 11 2000 -14.436041259765602 -0.41889038085935226 0.0 0.77
18 11 2000 -13.615911865234352 0.7221923828125227 0.0 0.86
19 11 2000 -8.466314697265602 2.4517456054687727 0.0 0.76
20 11 2000 -12.495794677734352 0.6119018554687727 0.0 0.77
21 11 2000 -9.805578613281227 2.5620056152343977 0.0 0.93
22 11 2000 -7.225988769531227 3.4513793945312727 0.0 0.87
23 11 2000 -7.896154785156284 1.6019531250000227 0.0 0.74
24 11 2000 -8.396093749999977 3.1613098144531477 0.0 0.74
25 11 2000 -6.805792236328102 3.7114501953125227 0.0 1.0
26 11 2000 -6.896215820312477 5.291192626953148 0.0 1.03
27 11 2000 -4.705969238281227 6.891320800781273 0.0 1.01
28 11 2000 -4.396429443359352 6.861352539062523 0.0 1.3
29 11 2000 -6.355841064453102 5.331964111328148 0.0 1.28
30 11 2000 -5.552709960937477 8.701196289062523 0.0 1.64
1 12 2000 -7.782324218749977 3.4214111328125227 0.0 1.22
2 12 2000 -8.722662353515602 2.4505554199218977 0.0 1.02
3 12 2000 -10.072576904296852 2.2408081054687727 0.0 0.79
4 12 2000 -6.791967773437477 7.510980224609398 0.0 1.3
5 12 2000 -5.922888183593727 6.681573486328148 0.0 1.4
6 12 2000 -7.002600097656284 8.441094970703148 0.0 1.7
7 12 2000 -2.1423400878906023 11.931390380859398 0.0 2.12
8 12 2000 -5.082525634765602 5.751458740234398 0.0 1.22
9 12 2000 -5.522924804687477 9.191430664062523 0.0 1.26
10 12 2000 -12.892553710937477 4.800988769531273 0.0 1.36
11 12 2000 -17.452841186523415 -5.999517822265602 0.0 0.9
12 12 2000 -18.302770996093727 -4.459326171874977 0.0 0.68
13 12 2000 -15.622137451171852 -3.5184387207031023 0.0 0.44
14 12 2000 -13.902044677734352 0.43093261718752274 0.0 0.62
15 12 2000 -10.032141113281227 3.1912780761718977 0.0 0.7
16 12 2000 -14.592413330078102 3.2811828613281477 0.0 1.42
17 12 2000 -14.962622070312477 2.9204040527343977 0.0 0.97
18 12 2000 -8.072729492187477 4.061456298828148 0.0 1.84
19 12 2000 -10.612951660156284 6.730706787109398 0.0 1.6
20 12 2000 -6.562200927734352 4.660760498046898 0.0 1.87
21 12 2000 -11.482031249999977 -0.9594482421874773 0.0 0.92
22 12 2000 -13.202124023437477 2.6806884765625227 0.0 1.06
23 12 2000 -9.492834472656284 2.5512329101562727 0.0 0.96
24 12 2000 -15.332800292968727 -3.3386291503906023 0.0 0.86
25 12 2000 -14.972174072265602 -5.838903808593727 1.1 0.44
26 12 2000 -11.502233886718727 1.7505737304687727 0.0 0.69
27 12 2000 -9.792791748046852 6.500573730468773 0.0 1.21
28 12 2000 -4.902746582031227 7.990441894531273 0.0 2.54
29 12 2000 -8.012091064453102 4.280786132812523 0.0 1.31
30 12 2000 -10.142767333984352 1.9914794921875227 0.0 0.8
31 12 2000 -10.825689697265602 -0.5639099121093523 0.59 0.48
1 1 2001 -14.915777587890602 -1.7028869628906023 0.0 0.51
2 1 2001 -14.885656738281227 3.1261840820312727 0.0 0.72
3 1 2001 -8.225317382812477 6.316308593750023 0.0 1.28
4 1 2001 -4.565985107421852 13.666070556640648 0.0 2.37
5 1 2001 -2.8759826660156023 13.046289062500023 0.0 2.08
6 1 2001 -2.7357238769531023 12.786584472656273 0.0 1.94
7 1 2001 -6.145849609374977 8.246087646484398 0.0 1.71
8 1 2001 -6.956091308593727 8.726220703125023 0.0 1.36
9 1 2001 -6.716162109374977 9.336755371093716 0.0 1.9
10 1 2001 -5.565130615234352 10.806024169921898 0.0 1.88
11 1 2001 -5.165258789062477 12.836206054687523 0.0 1.8
12 1 2001 -4.555548095703102 11.566644287109398 0.0 2.11
13 1 2001 -4.725927734374977 7.476251220703148 12.01 0.89
14 1 2001 -6.835546874999977 7.246575927734398 0.0 1.48
15 1 2001 -8.285589599609352 3.5266662597656477 0.0 0.92
16 1 2001 -8.395727539062477 1.1467529296875227 0.86 0.62
17 1 2001 -10.245672607421852 1.8369689941406477 0.0 0.78
18 1 2001 -12.376135253906284 3.0765319824218977 0.0 0.86
19 1 2001 -12.475836181640602 -0.8037780761718523 0.0 0.63
20 1 2001 -13.605963134765602 3.1861816406250227 0.0 0.8
21 1 2001 -7.575048828124977 5.216363525390648 0.0 1.04
22 1 2001 -8.115209960937477 6.416711425781273 0.0 1.24
23 1 2001 -7.015203857421852 6.146630859375023 0.0 0.93
24 1 2001 -6.905096435546852 4.817041015625023 0.0 1.05
25 1 2001 -8.305303955078102 6.247064208984398 0.0 1.39
26 1 2001 -8.465277099609352 4.656610107421898 0.0 1.17
27 1 2001 -10.225988769531227 2.8964782714843977 8.66 0.82
28 1 2001 -9.955908203124977 0.5165954589843977 3.17 0.52
29 1 2001 -11.955389404296852 1.4260803222656477 0.0 0.54
30 1 2001 -5.545446777343727 5.147119140625023 1.53 1.33
31 1 2001 -7.736181640624977 3.6363159179687727 0.0 1.19
1 2 2001 -11.645910644531227 -2.5038818359374773 0.0 0.68
2 2 2001 -11.825567626953102 1.9362121582031477 0.0 0.89
3 2 2001 -4.065252685546852 3.3754821777343977 0.0 1.05
4 2 2001 -6.385809326171852 2.3459411621093977 0.0 1.11
5 2 2001 -5.335638427734352 6.376306152343716 0.0 1.19
6 2 2001 -4.545111083984352 4.685449218750023 0.0 1.09
7 2 2001 -5.135107421874977 6.666009521484398 0.0 1.13
8 2 2001 -9.826086425781227 -1.5539916992187273 1.98 0.61
9 2 2001 -14.416204833984352 -6.594274902343727 3.85 0.66
10 2 2001 -14.336218261718727 -0.7737792968749773 0.0 1.14
11 2 2001 -9.986029052734352 3.1157775878906477 0.0 0.9
12 2 2001 -6.126165771484352 4.365747070312523 0.0 1.09
13 2 2001 -6.325537109374977 5.235986328125023 0.47 1.01
14 2 2001 -12.216192626953102 -2.7243408203124773 0.0 0.71
15 2 2001 -11.615759277343727 1.1859985351562727 0.0 0.84
16 2 2001 -12.465399169921852 -3.9339050292968523 0.0 0.63
17 2 2001 -13.195654296874977 -2.6042846679687273 0.0 0.74
18 2 2001 -9.156103515624977 5.175988769531273 0.0 1.14
19 2 2001 -1.2960876464843523 10.036187744140648 0.0 1.7
20 2 2001 -7.036077880859352 3.3454528808593977 0.0 1.04
21 2 2001 -8.465277099609352 -0.49448242187497726 0.0 1.01
22 2 2001 -6.915533447265602 11.356561279296898 0.0 1.83
23 2 2001 -4.145208740234352 4.805505371093716 0.51 0.91
24 2 2001 -3.1054748535156023 2.8664794921875227 3.41 0.74
25 2 2001 -4.735205078124977 8.565789794921898 0.0 1.83
26 2 2001 -7.875280761718727 5.825769042968773 0.46 1.12
27 2 2001 -13.126104736328102 -4.954199218749977 8.93 0.71
28 2 2001 -12.561590576171852 -1.822912597656284 0.55 0.74
1 3 2001 -8.691290283203102 8.696191406250023 0.0 1.64
2 3 2001 -5.981268310546852 8.856622314453148 0.0 1.69
3 3 2001 -2.6708129882812273 10.396295166015648 0.0 1.66
4 3 2001 -3.9516357421874773 8.286462402343716 0.0 1.78
5 3 2001 -3.7916931152343523 12.186425781250023 0.0 2.11
6 3 2001 -5.081793212890602 9.776513671875023 0.0 1.45
7 3 2001 -2.4007324218749773 10.696374511718773 0.0 1.85
8 3 2001 -0.14160766601560226 12.556909179687523 0.0 1.97
9 3 2001 -2.2407897949218523 16.826196289062523 0.0 2.93
10 3 2001 -2.0414184570312273 9.396783447265648 3.03 1.43
11 3 2001 -7.491613769531227 0.32613525390627274 3.85 0.43
12 3 2001 -7.351354980468727 8.536920166015648 0.0 2.0
13 3 2001 -1.4711364746093523 14.076959228515648 0.0 2.74
14 3 2001 0.6187683105468977 16.306817626953148 0.0 3.41
15 3 2001 -4.691168212890602 7.146142578125023 4.7 1.91
16 3 2001 -6.431005859374977 6.067010498046898 0.0 1.82
17 3 2001 -4.870825195312477 5.826928710937523 0.0 1.88
18 3 2001 -1.3714355468749773 5.996606445312523 1.09 1.39
19 3 2001 -3.6618713378906023 11.556237792968773 0.0 2.32
20 3 2001 -1.760900878906284 18.796350097656273 0.0 3.12
21 3 2001 3.1491333007812727 18.216973876953148 0.0 2.97
22 3 2001 1.2585998535156477 16.586114501953148 0.0 2.72
23 3 2001 2.2392211914062727 14.976068115234398 1.47 2.55
24 3 2001 -3.171545410156284 5.276391601562523 0.0 1.69
25 3 2001 -4.031622314453102 0.9771057128906477 0.39 0.94
26 3 2001 -5.540808105468727 2.4463745117187727 0.0 1.08
27 3 2001 -4.280828857421852 2.7464538574218977 0.0 1.02
28 3 2001 -4.101171874999977 12.456506347656273 1.39 2.21
29 3 2001 1.5785156250000227 12.926232910156273 0.0 2.22
30 3 2001 2.6182495117187727 14.246606445312523 1.52 2.8
31 3 2001 -0.6620544433593523 8.920129394531273 0.0 2.57
1 4 2001 -2.6522583007812273 21.340173339843716 0.0 4.11
2 4 2001 4.507623291015648 18.679803466796898 0.0 3.41
3 4 2001 3.5872741699218977 20.630334472656273 0.39 3.58
4 4 2001 1.0580688476562727 21.710656738281273 0.84 3.61
5 4 2001 6.867608642578148 24.910028076171898 0.0 4.24
6 4 2001 9.968255615234398 25.420159912109398 16.34 5.23
7 4 2001 6.017968750000023 20.930444335937523 0.0 5.22
8 4 2001 4.967797851562523 23.979760742187523 0.0 5.73
9 4 2001 4.418389892578148 18.820611572265648 0.0 4.21
10 4 2001 4.207421875000023 18.420098876953148 6.68 3.46
11 4 2001 2.1882263183593977 12.610009765625023 3.66 2.24
12 4 2001 -0.9019836425781023 11.990197753906273 0.0 2.56
13 4 2001 0.6883178710937159 17.069726562500023 0.0 3.96
14 4 2001 1.5182434082031477 20.049798583984398 0.0 3.79
15 4 2001 3.8979431152343977 14.899865722656273 0.0 3.85
16 4 2001 -2.7021240234374773 7.430078125000023 0.0 2.24
17 4 2001 -6.242071533203102 10.750634765625023 0.0 3.01
18 4 2001 -2.2523864746093523 20.070581054687523 0.0 4.59
19 4 2001 3.5073181152343977 31.069818115234398 0.0 6.85
20 4 2001 12.447625732421898 26.629724121093716 0.0 6.61
21 4 2001 6.247460937500023 20.669580078125023 0.28 4.75
22 4 2001 0.7277465820312727 20.319879150390648 23.89 3.18
23 4 2001 -0.5426696777343523 15.339624023437523 0.0 4.33
24 4 2001 1.7477661132812727 20.939660644531273 0.0 4.51
25 4 2001 5.157891845703148 22.720544433593716 0.0 4.96
26 4 2001 6.297326660156273 27.060235595703148 0.0 5.33
27 4 2001 10.828332519531273 27.830072021484398 0.0 6.19
28 4 2001 8.267816162109398 24.710351562500023 0.0 6.65
29 4 2001 8.017449951171898 25.720239257812523 0.88 6.7
30 4 2001 10.157189941406273 26.842095947265648 0.0 6.29
1 5 2001 9.757287597656273 31.321435546875023 0.0 7.76
2 5 2001 6.337884521484398 20.651116943359398 0.0 4.3
3 5 2001 3.4168945312500227 11.581628417968773 5.69 1.53
4 5 2001 5.807000732421898 12.902001953125023 54.09 1.12
5 5 2001 7.257073974609398 18.141961669921898 8.03 3.63
6 5 2001 6.027246093750023 17.511773681640648 0.0 3.53
